from_stop_id,to_stop_id,from_route_id,to_route_id,from_trip_id,to_trip_id,transfer_type
2510173,2510173,,,176966104,176967057,0
2509989,2509996,,,176969635,178247554,0
2511902,2511901,,,179804190,179819719,0
2511979,2511979,,,179814446,179793665,0
2512523,2512524,,,176966958,176966978,0
2512157,2512154,,,179174746,178244856,0
2511445,2511447,,,180046040,179807244,0
2511410,2511411,,,178232215,179184372,0
2510202,2510200,,,176964644,180029852,0
2510202,2510200,,,177612659,179427681,0
2510067,2510064,,,180062423,180036466,0
2510627,2510628,,,176967674,176963024,0
2510228,2510231,,,176963931,177461565,0
2512144,2512141,,,176963931,179804610,0
2511448,2511445,,,176962649,178248297,0
2511448,2511445,,,176962649,176965029,0
2512467,2512463,,,177605026,178240526,0
2510908,2510901,,,177605026,176963379,0
2511904,2511902,,,179798287,179793168,0
2511004,2511003,,,179798287,176966978,0
2511866,2511870,,,178247647,178242643,0
2511003,2511006,,,179811470,179798209,0
2510195,2510194,,,178256262,179198004,0
2511409,2511411,,,176960094,178242572,0
2511904,2511902,,,179183591,178237943,0
2510520,2510512,,,179183591,176964985,0
2510420,2510421,,,179444242,176967321,0
2510146,2510145,,,178249335,178231571,0
2510157,2510182,,,176965364,180064960,0
2510735,2510738,,,179792246,176965985,0
2512148,2512149,,,176958141,178229886,0
2510515,2510518,,,180052003,180051945,0
2511533,2511532,,,178240728,176960604,0
2510175,2510177,,,180064982,180047272,0
2510905,2510901,,,180064982,176960450,0
2510055,2510054,,,179422497,177607101,0
2510195,2510194,,,176958750,178870422,0
2512140,2512137,,,179801715,176969360,0
2512140,2512137,,,179801715,179817571,0
2510173,2510173,,,180051167,177619455,0
2511442,2511439,,,176962956,176962270,0
2511445,2511448,,,179804899,179797732,0
2510182,2510183,,,180037802,180046845,0
2511241,2511246,,,180032297,176966002,0
2510178,2510175,,,180032347,179798162,0
2510229,2510231,,,179800338,179797300,0
2510789,2510790,,,176961983,177608085,0
2510411,2510412,,,176966910,176966672,0
2510726,2510729,,,179794173,179804701,0
2511003,2511006,,,176966605,180028547,0
2511958,2511958,,,176966605,180028531,0
2511003,2511006,,,176966605,176959715,0
2510515,2510520,,,176966605,179810643,0
2511448,2511439,,,176960761,176962313,0
2510908,2510899,,,176962120,179417798,0
2510908,2510899,,,176962120,179417794,0
2510959,2510960,,,176974197,176974084,0
2510738,2510737,,,180045829,179794106,0
2511005,2511003,,,177618194,176961522,0
2511982,2511983,,,176965826,179189008,0
2510515,2510520,,,176966551,180051783,0
2511014,2511013,,,176971068,180037464,0
2510516,2510520,,,180056783,180068147,0
2512439,2512439,,,176964019,176964596,1
2511448,2511445,,,179796747,176962821,0
2511902,2511901,,,179804581,179819854,0
2511981,2511979,,,179807363,179427924,0
2510790,2510789,,,176962078,179820657,0
2511442,2511439,,,178242533,179427512,0
2510054,2510055,,,178262420,178240242,0
2510229,2510228,,,180046997,180041927,0
2512442,2512441,,,180046997,180041927,0
2511444,2511447,,,176958990,178232499,0
2511439,2511442,,,176962567,179435164,0
2512257,2512252,,,176973271,176964659,0
2510404,2510405,,,176973271,176973273,0
2511005,2511006,,,176966774,179183634,0
2510516,2510520,,,180056652,180068093,0
2512154,2512157,,,176964101,176963565,0
2511246,2511243,,,176963617,176964812,0
2510735,2510738,,,178237267,176965898,0
2511846,2511849,,,178237267,176973152,0
2510936,2510937,,,176974496,176974508,0
2511533,2511531,,,179427714,178236523,0
2512473,2512463,,,179427714,177605821,0
2511981,2511979,,,179793059,180048715,0
2510908,2510901,,,177458762,179430815,0
2512202,2512203,,,176957864,176958559,0
2512202,2512203,,,176957864,177457526,0
2509997,2509988,,,178244889,176963938,0
2509997,2509988,,,178244889,179801293,0
2511273,2511276,,,179795658,179794992,0
2512202,2512203,,,177456788,180027645,0
2512202,2512203,,,177456788,177600825,0
2510520,2510512,,,176962696,179804429,0
2510520,2510512,,,176962696,178247988,0
2510520,2510512,,,176962696,178247985,0
2510055,2510054,,,176971175,176962027,0
2512190,2512191,,,177626739,176967472,0
2510250,2510249,,,176967353,178255796,0
2510901,2510905,,,176962170,176959466,0
2510790,2510789,,,176962170,178239933,0
2510790,2510789,,,176962170,179181592,0
2510901,2510908,,,176962170,176971167,0
2510067,2510064,,,180036155,179820885,0
2510181,2510185,,,179800804,179421963,0
2510226,2510227,,,179800804,176965309,0
2512439,2512440,,,179800804,176965309,0
2511183,2511184,,,176959777,176966188,0
2511252,2511249,,,176964785,176963597,0
2511252,2511249,,,176964785,179800318,0
2510146,2510145,,,179191370,177614390,0
2511409,2511411,,,179439167,177614366,0
2511274,2511276,,,178238818,178239585,0
2511982,2511981,,,176964500,176961993,0
2510908,2510901,,,176965438,178240189,0
2510250,2510249,,,176967556,180056004,0
2512148,2512144,,,176965579,178245334,0
2510738,2510737,,,180045422,180034105,0
2510789,2510790,,,179426804,179427255,0
2511410,2511411,,,180048901,180045968,0
2510250,2510249,,,176967507,180055775,0
2511005,2511006,,,179811385,178855882,0
2512144,2512141,,,180042391,180046089,0
2512257,2512252,,,176973222,179804585,0
2510507,2510512,,,176968893,180053103,0
2511004,2511005,,,179788959,179810721,0
2511896,2511897,,,176970876,177458780,0
2511981,2511979,,,179806449,176962236,0
2511409,2511411,,,179806449,176962690,0
2512473,2512470,,,179427808,176960491,0
2511274,2511273,,,176959331,176966430,0
2511274,2511273,,,176959331,176966431,0
2511274,2511273,,,176959331,176966432,0
2511979,2511981,,,176959331,176967674,0
2511979,2511981,,,176959331,179443074,0
2511904,2511906,,,179804234,179811071,0
2511274,2511273,,,179813670,176971270,0
2512377,2512376,,,178250663,176959132,0
2511250,2511253,,,176960893,176968413,0
2512160,2512154,,,179820765,179802166,0
2511246,2511243,,,176959799,180044866,0
2511445,2511448,,,179804746,179797704,0
2511439,2511447,,,179791714,180029735,0
2511439,2511447,,,179791714,180029739,0
2512149,2512151,,,180027516,177619920,3
2510195,2510194,,,179813512,179813585,0
2511448,2511439,,,177605851,176962323,0
2511448,2511445,,,177605851,176962805,0
2511274,2511276,,,178239002,179820294,0
2511981,2511979,,,176965008,176961305,0
2510905,2510901,,,180027374,180036471,0
2511014,2511013,,,177608031,179428094,0
2510908,2510908,,,177608031,176963403,1
2511013,2511014,,,176962453,176971174,0
2510515,2510520,,,177618264,178253109,0
2511894,2511897,,,180034311,176963439,0
2512377,2512376,,,178250290,180055442,0
2510229,2510231,,,176965550,176967130,0
2510908,2510901,,,176965550,178262987,0
2510231,2510231,,,177619352,178242689,0
2511246,2511241,,,178231862,178247586,0
2510184,2510185,,,179817607,179421963,0
2510420,2510421,,,176959052,176967321,0
2510223,2510226,,,176964522,180029017,3
2510223,2510226,,,176964522,179173467,3
2511982,2511981,,,177602671,176967681,0
2511442,2511439,,,179429717,179427512,0
2510250,2510249,,,176967455,178256194,0
2509989,2509996,,,176964853,179447827,0
2511448,2511439,,,179796592,179791670,0
2510230,2510231,,,176966182,179797187,0
2512148,2512149,,,178229782,178230007,0
2510899,2510908,,,176957913,177608085,0
2510899,2510901,,,176957913,178249464,0
2510899,2510901,,,176957913,176965463,0
2510195,2510194,,,179814108,179814204,0
2511243,2511246,,,176964852,179173524,0
2511243,2511246,,,176964852,178231891,0
2509989,2509996,,,176964852,179447827,0
2511904,2511902,,,180052854,180034472,0
2510067,2510064,,,177604814,176960593,0
2511905,2511895,,,177461575,180032789,0
2510737,2510738,,,179431536,179438027,0
2510510,2510507,,,179804285,176968820,0
2510250,2510249,,,176967476,176958663,0
2511866,2511869,,,176964729,176962690,0
2511447,2511438,,,179806970,180048605,0
2512491,2512493,,,177627200,176964835,0
2511896,2511894,,,176970942,180052745,0
2511896,2511897,,,176970942,176960585,0
2511183,2511184,,,179420331,176966159,0
2511243,2511246,,,177613718,179420436,0
2511243,2511246,,,177613718,176959800,0
2511243,2511246,,,177613718,179789178,0
2510420,2510421,,,180055822,176967281,0
2512473,2512470,,,176962320,176960488,0
2512375,2512374,,,180055975,180048605,0
2511979,2511979,,,180055975,179819854,0
2510195,2510194,,,177626609,179814832,0
2510738,2510737,,,179804461,179794003,0
2512149,2512151,,,177600456,176967423,3
2512149,2512151,,,177600456,179825649,3
2510738,2510737,,,177614106,178233777,0
2510231,2510231,,,178251717,178241267,0
2512440,2512439,,,179436094,179433734,1
2512171,2512174,,,179436094,176966216,0
2511214,2511212,,,178878174,176972993,0
2510182,2510185,,,179447359,179421963,0
2510738,2510737,,,179804329,178233777,0
2510148,2510147,,,176964953,176965391,0
2511442,2511439,,,179428984,179426606,0
2512202,2512203,,,177456825,176958515,0
2512202,2512203,,,177456825,176958513,0
2511894,2511896,,,180034014,176963353,0
2512151,2512148,,,176967444,179786917,3
2511003,2511006,,,177618643,176962729,0
2511243,2511246,,,176964859,179431445,0
2511981,2511981,,,178231412,178231413,0
2511959,2511959,,,178231412,177618166,0
2510411,2510412,,,177466738,176966672,0
2512203,2512202,,,178230721,179786375,0
2511895,2511905,,,180033000,178242303,0
2511895,2511905,,,178237953,177461565,0
2510229,2510228,,,177611173,180044590,0
2510229,2510228,,,177611173,179803521,0
2511004,2511003,,,179183609,179811284,0
2511846,2511849,,,178237415,177629126,0
2510726,2510729,,,177616669,178237493,0
2511183,2511184,,,176965217,176966173,0
2512377,2512376,,,179806735,179813883,0
2510901,2510905,,,176971121,176958426,0
2511439,2511447,,,179797635,179807221,0
2510735,2510738,,,176968216,176964651,0
2511979,2511979,,,179807521,179796840,0
2512374,2512375,,,179807521,179814881,0
2512140,2512144,,,176960965,176960307,0
2511014,2511013,,,177608001,176962404,0
2510908,2510908,,,177608001,176963383,1
2512160,2512154,,,177608001,179801886,0
2510064,2510067,,,177608001,176970983,0
2512150,2512157,,,176967206,176960845,0
2510229,2510228,,,179436497,176963979,0
2512442,2512441,,,179436497,176963979,0
2512440,2512439,,,180047234,180044421,1
2510146,2510145,,,180047234,179790176,0
2510185,2510177,,,180047234,176965272,0
2512151,2512148,,,176967373,176958186,3
2510905,2510901,,,180027932,180036652,0
2511531,2511532,,,178240515,178236414,0
2511410,2511412,,,177613193,180028547,0
2511410,2511412,,,177613193,176959715,0
2510055,2510054,,,176971169,180036136,0
2510055,2510054,,,176971169,178239829,0
2510726,2510729,,,176961546,176959726,0
2511275,2511276,,,176971391,179444231,0
2511448,2511439,,,176960752,180037204,0
2511448,2511439,,,176960752,180037211,0
2511448,2511439,,,176960752,176962303,0
2510520,2510512,,,176962752,179804702,0
2511004,2511003,,,176962752,176966889,0
2510232,2510231,,,179803117,179193590,3
2511014,2511013,,,179796072,176962462,0
2510202,2510200,,,176964155,179427534,0
2512154,2512157,,,179802016,179789200,0
2511442,2511439,,,180039023,176960791,0
2511447,2511438,,,179807120,179807291,0
2511447,2511439,,,176964442,176962518,0
2510202,2510200,,,178232834,176963047,0
2511979,2511981,,,176961297,180032900,0
2511014,2511013,,,179820574,177608703,0
2510936,2510937,,,180067867,176974508,0
2510202,2510200,,,176964149,180031348,0
2510737,2510738,,,178244023,176966012,0
2511004,2511005,,,179797921,176966774,0
2510195,2510194,,,179443895,179443960,0
2511904,2511906,,,179788827,179429791,0
2511276,2511275,,,176961898,179821402,0
2510054,2510055,,,179820971,179795836,0
2510628,2510627,,,180062383,180048122,0
2511215,2511216,,,176973011,176965210,0
2510196,2510195,,,176965295,180055002,3
2511003,2511004,,,180052007,180068219,0
2512148,2512149,,,179786349,178230701,0
2511447,2511438,,,179807241,179807405,0
2510228,2510231,,,176963843,176962706,0
2512151,2512148,,,176967569,176957879,3
2511982,2511983,,,176965652,176964424,0
2512377,2512376,,,176965652,176958692,0
2510146,2510145,,,176965357,179434920,0
2510226,2510227,,,177614633,176969368,0
2510908,2510899,,,178240223,178229081,0
2510064,2510067,,,178240223,179820393,0
2512144,2512141,,,177611999,179435318,0
2511183,2511184,,,177458096,176966240,0
2511442,2511439,,,178242145,180031605,0
2511445,2511448,,,176962338,176962863,0
2511981,2511979,,,179792475,179806525,0
2510203,2510204,,,176971063,178237204,0
2510067,2510064,,,176971063,179427298,0
2510067,2510064,,,176971063,176962193,0
2511981,2511979,,,179793544,179820383,0
2511216,2511215,,,177458063,176971769,0
2510515,2510520,,,176966567,180051843,0
2512377,2512376,,,178250370,178256278,0
2510790,2510789,,,179825626,179825597,0
2510908,2510901,,,180047465,180063231,0
2512202,2512203,,,177600008,179419004,0
2512202,2512203,,,177600008,179419014,0
2512148,2512141,,,177600008,178235811,0
2510229,2510228,,,180047555,179432521,0
2512442,2512441,,,180047555,179432521,0
2510738,2510737,,,178232939,176961440,0
2511448,2511445,,,179449875,176962671,0
2511004,2511005,,,176964983,176966619,0
2510510,2510515,,,176964983,176966636,0
2510202,2510200,,,176964227,176960750,0
2510054,2510055,,,180063269,179795835,0
2510899,2510901,,,178228949,176965495,0
2510899,2510901,,,178228949,179805985,0
2512034,2512031,,,179792154,176973516,0
2510899,2510901,,,180026687,176965395,0
2512130,2512149,,,177617930,178229968,3
2511866,2511869,,,177463737,176962671,0
2512377,2512376,,,178250835,176958914,0
2510735,2510738,,,180032188,176965976,0
2510726,2510729,,,176961503,177601506,0
2511248,2511253,,,178237569,178258363,0
2511004,2511003,,,176962724,179811248,0
2510067,2510064,,,178262394,177460792,0
2511448,2511445,,,178262394,176962758,0
2512034,2512031,,,180032124,176973516,0
2511004,2511003,,,178242587,176966881,0
2511252,2511249,,,179434313,179800120,0
2510204,2510203,,,179433445,176965759,0
2510901,2510905,,,176971126,177600700,0
2511533,2511532,,,180037112,176960604,0
2511979,2511981,,,179426714,179424777,0
2511276,2511275,,,176961907,176971422,0
2510194,2510195,,,178235442,179176434,0
2510067,2510064,,,176970994,176962105,0
2511273,2511276,,,176970969,178238697,0
2510054,2510055,,,176970969,176962079,0
2511439,2511447,,,180036907,179789595,0
2512473,2512470,,,180036907,177605038,0
2511410,2511411,,,176958962,176962986,0
2510510,2510515,,,177614271,178253190,0
2511003,2511006,,,176966955,179429401,0
2512377,2512376,,,178250789,180056195,0
2510901,2510908,,,177461126,176962395,0
2510229,2510226,,,177615589,176963943,0
2510229,2510226,,,177615589,176963946,0
2510229,2510228,,,177615589,176963981,0
2512442,2512441,,,177615589,176963981,0
2511274,2511273,,,179444501,176971461,0
2510735,2510738,,,179792238,176965985,0
2510901,2510905,,,180062832,176958327,0
2510908,2510899,,,179427159,178229081,0
2510230,2510231,,,176966211,176962513,0
2510183,2510177,,,176969358,180041752,0
2512137,2512134,,,176969358,176971078,0
2511241,2511246,,,180031915,176965887,0
2510177,2510175,,,178237360,177609368,0
2510228,2510231,,,178237360,178251754,0
2511981,2511979,,,180048310,179792764,0
2510184,2510182,,,177614770,178249482,0
2511895,2511905,,,176961001,178242547,0
2511448,2511439,,,177605547,176962233,0
2511448,2511445,,,177605547,176962671,0
2511895,2511906,,,179792474,179429719,0
2511905,2511895,,,177461642,180032939,0
2511442,2511439,,,177461642,179450184,0
2510230,2510231,,,176967159,176962991,0
2510230,2510231,,,176967159,179429892,0
2510790,2510789,,,179825622,179825593,0
2511005,2511006,,,179440761,176964974,0
2510229,2510228,,,176965526,176963982,0
2512442,2512441,,,176965526,176963982,0
2510229,2510228,,,176965526,176963979,0
2512442,2512441,,,176965526,176963979,0
2510229,2510231,,,176965526,176967114,0
2510908,2510899,,,179795955,176958110,0
2511274,2511273,,,179814705,179821436,0
2510738,2510737,,,180028636,179794002,0
2511904,2511902,,,176962810,180033140,0
2510960,2510960,,,179454342,179454345,0
2510231,2510231,,,177617047,178241255,0
2510148,2510147,,,178248162,176965487,0
2510054,2510055,,,176970993,179427075,0
2512467,2512463,,,177458777,178240612,0
2512439,2512439,,,176963838,179802948,1
2511982,2511983,,,179437189,179188806,0
2510506,2510516,,,180068172,180056789,0
2511870,2511866,,,180068172,180045193,0
2511015,2511017,,,176968611,180048605,0
2511015,2511017,,,176968611,179807142,0
2510226,2510232,,,176959790,176964387,3
2510901,2510905,,,180062911,180027223,0
2511439,2511442,,,179183156,179804702,0
2510228,2510231,,,178244652,176962729,0
2512149,2512150,,,176959567,178254741,3
2511445,2511439,,,178248190,176962604,0
2510412,2510411,,,176966752,176966731,0
2510229,2510228,,,180028848,180044136,0
2511243,2511246,,,180045225,180041289,0
2509989,2509996,,,176969594,176964762,0
2510231,2510231,,,176966215,176962555,0
2511274,2511276,,,178238799,176970971,0
2510195,2510194,,,178255796,176959166,0
2511537,2511532,,,176973789,176960565,0
2511537,2511532,,,176973789,177458948,0
2510515,2510520,,,176966663,179810819,0
2512190,2512191,,,179450754,177619823,0
2510230,2510231,,,177619230,179797908,0
2512148,2512149,,,178229114,176958563,0
2512148,2512149,,,178229114,176958567,0
2510177,2510175,,,176960865,176962690,0
2512442,2512441,,,179802928,179792047,0
2510232,2510228,,,179802928,179447372,3
2511439,2511447,,,179797636,180048694,0
2511410,2511411,,,176964402,176963029,0
2511438,2511448,,,176964402,179428407,0
2510064,2510067,,,179820700,179795512,0
2512160,2512154,,,179820700,179801977,0
2511442,2511439,,,179435296,176962604,0
2510148,2510147,,,179435296,176965535,0
2511448,2511445,,,178239825,176962800,0
2512160,2512163,,,179790602,177461090,0
2510226,2510227,,,176963830,180046845,0
2512439,2512440,,,176963830,180046845,0
2511982,2511983,,,178248290,178238254,0
2510901,2510908,,,179436414,178857463,0
2512171,2512173,,,179436414,176966343,0
2511442,2511447,,,180038891,177602383,0
2511183,2511184,,,176963587,176966149,0
2511981,2511982,,,177612928,179436727,0
2512256,2512252,,,176973207,178231581,0
2510404,2510405,,,176973207,177629147,0
2510184,2510182,,,176963630,179801402,0
2511246,2511243,,,176963630,179804013,0
2511846,2511848,,,176963630,176973426,0
2511275,2511276,,,176971378,176959344,0
2510738,2510737,,,180028400,179793924,0
2511904,2511905,,,179788943,178856421,0
2510203,2510204,,,179450119,177605821,0
2512377,2512376,,,176965772,176958955,0
2510507,2510512,,,176968979,179435147,0
2510901,2510908,,,178262881,177608100,0
2511410,2511412,,,179806526,179804245,0
2511979,2511981,,,179793354,180032714,0
2510250,2510249,,,176967581,179444231,0
2510905,2510901,,,177457776,176971181,0
2510905,2510901,,,177457776,176971182,0
2510900,2510908,,,176970351,176960374,0
2510900,2510908,,,176970351,178235979,0
2511904,2511902,,,179798807,180032924,0
2511904,2511902,,,179798807,179792979,0
2511901,2511902,,,179819828,179788929,0
2511003,2511005,,,180052284,180052208,0
2510203,2510204,,,176970964,176960671,0
2510203,2510204,,,176970964,179422774,0
2510148,2510147,,,179803629,176965340,0
2512144,2512141,,,176964005,179435352,0
2510179,2510173,,,176964005,176966362,0
2510250,2510249,,,177619713,178255824,0
2511536,2511533,,,176973866,180037292,0
2511536,2511533,,,176973866,176962321,0
2512157,2512163,,,179790029,176962365,0
2512473,2512470,,,180036995,176960416,0
2511013,2511014,,,176962424,179796128,0
2510064,2510067,,,180036359,180062314,0
2511439,2511447,,,180037109,176960111,0
2510067,2510064,,,178262242,178240048,0
2512137,2512134,,,176969416,177608117,0
2510629,2510627,,,176969416,176965778,0
2511004,2511003,,,179797778,179811073,0
2512157,2512154,,,179788942,179801149,0
2510901,2510905,,,178853781,176958472,0
2510230,2510231,,,179195989,177461565,0
2512375,2512374,,,179813322,179808845,0
2511003,2511006,,,177618234,176959715,0
2512149,2512151,,,178231148,176967635,3
2510905,2510901,,,178231148,176971199,0
2511246,2511243,,,179420512,180045056,0
2512257,2512252,,,176973287,177463688,0
2511276,2511275,,,179795255,176971417,0
2511439,2511445,,,179183140,180030081,0
2511439,2511447,,,179183140,179806970,0
2510628,2510629,,,180054602,176969368,0
2510421,2510419,,,176967266,180055651,0
2512257,2512252,,,176973291,176964672,0
2510184,2510182,,,180039298,180059454,0
2509997,2509988,,,179432231,180042171,0
2509997,2509988,,,179432231,176963943,0
2510177,2510173,,,179432231,178252347,0
2510628,2510629,,,176967663,179447345,0
2512137,2512134,,,179447345,179450282,0
2511439,2511442,,,178246711,176959715,0
2510520,2510512,,,176962777,179435352,0
2511004,2511005,,,176962777,179811404,0
2511004,2511005,,,176962777,179811405,0
2511004,2511003,,,176962777,179441532,0
2511439,2511447,,,178855172,180048472,0
2511439,2511447,,,178855172,179807026,0
2512148,2512149,,,178231103,179419783,0
2510202,2510200,,,179433277,180037204,0
2512140,2512141,,,179433277,178244034,0
2512203,2512202,,,176958413,176958039,0
2511273,2511274,,,176971450,180056484,0
2511273,2511274,,,176971450,176959321,0
2511273,2511274,,,176971450,179454919,0
2511448,2511445,,,177605570,176962690,0
2510905,2510901,,,176959460,177608226,0
2512149,2512151,,,176959460,176967622,3
2512149,2512151,,,176959460,179813024,3
2511532,2511533,,,179791046,179796592,0
2510054,2510055,,,180063215,179795776,0
2510901,2510908,,,180063215,177608155,0
2511537,2511532,,,176973780,178240526,0
2511439,2511447,,,176960779,180029735,0
2512377,2512376,,,178251469,179813083,0
2510905,2510901,,,176968623,176962469,0
2512375,2512374,,,180056179,180048793,0
2510726,2510729,,,180034288,180045611,0
2511444,2511447,,,176958779,179174085,0
2510148,2510147,,,176965039,176965551,0
2511442,2511439,,,176965039,179428681,0
2510628,2510627,,,180036020,180048531,0
2510515,2510507,,,176966967,176968908,0
2512154,2512157,,,178245201,179804921,0
2511442,2511439,,,176962976,179427681,0
2510195,2510194,,,180056047,180056141,0
2511979,2511979,,,180056047,179793665,0
2510232,2510224,,,178246425,178255860,3
2510908,2510899,,,180036463,179786917,0
2511274,2511273,,,179814167,179821261,0
2510067,2510064,,,179450079,177608100,0
2510421,2510419,,,176967233,180055345,0
2510421,2510419,,,176967233,179443604,0
2510421,2510419,,,176967233,179813787,0
2510067,2510064,,,179795760,179820908,0
2511183,2511184,,,179420405,176966240,0
2512149,2512151,,,177600754,176967495,3
2511902,2511901,,,176959731,176970840,0
2511846,2511849,,,176963604,176973213,0
2512462,2512463,,,176970295,179427579,0
2510163,2510166,,,180033633,176961121,0
2511004,2511005,,,177609694,177466762,0
2511004,2511003,,,179798199,180053094,0
2511904,2511902,,,179798199,180033064,0
2511004,2511005,,,179798199,176966910,0
2511004,2511003,,,179798199,179811548,0
2511983,2511982,,,176961370,176965017,0
2510230,2510231,,,176966148,180037727,0
2510230,2510231,,,176966148,179182873,0
2510230,2510231,,,176966148,179428221,0
2510230,2510231,,,176966148,176962495,0
2510231,2510231,,,176967031,180038669,0
2510231,2510231,,,176967031,178242518,0
2511448,2511438,,,176962590,179806979,0
2510735,2510738,,,176968225,179804686,0
2510735,2510732,,,176968225,178257745,0
2512151,2512148,,,177467390,179417794,3
2511442,2511439,,,180039613,176962303,0
2512141,2512149,,,179789790,176958226,0
2510229,2510226,,,180047538,180042343,0
2511448,2511439,,,176960799,179427924,0
2510960,2510960,,,176974082,176974084,0
2511895,2511906,,,180062132,176966910,0
2510148,2510147,,,179804754,179806109,0
2511442,2511441,,,179804754,179807230,0
2510273,2510272,,,176964693,179449439,0
2510273,2510272,,,176964693,177625624,0
2510229,2510228,,,180047390,176963981,0
2512442,2512441,,,180047390,176963981,0
2511003,2511006,,,180052649,176962943,0
2510908,2510899,,,179820930,176959474,0
2510064,2510067,,,179820930,179795790,0
2510905,2510901,,,176958600,179796128,0
2511982,2511983,,,176965786,176964571,0
2511866,2511870,,,176964878,178242186,0
2511866,2511870,,,176964878,179429298,0
2511866,2511870,,,176964878,179798246,0
2511866,2511870,,,176964878,176962805,0
2511252,2511249,,,176964878,177611159,0
2510158,2510184,,,176959048,176959844,0
2511183,2511184,,,176965233,176966199,0
2511183,2511184,,,176965233,176966200,0
2511216,2511215,,,176965233,176971783,0
2511904,2511902,,,179798163,179793059,0
2511274,2511276,,,180035053,176970971,0
2511013,2511014,,,176962408,176971146,0
2511905,2511895,,,176962879,177606756,0
2511442,2511439,,,176962879,179427924,0
2510148,2510147,,,179421255,180046792,0
2510202,2510200,,,179421255,176963004,0
2510148,2510147,,,179421255,176965340,0
2510629,2510627,,,176969405,179806979,0
2510629,2510627,,,176969405,179806976,0
2510629,2510627,,,176969405,176965752,0
2510901,2510908,,,178249285,177610641,0
2512440,2512439,,,178249285,178246776,1
2511979,2511979,,,179814517,179793695,0
2511981,2511979,,,179806478,179792426,0
2512190,2512191,,,179821090,179812407,0
2512144,2512141,,,176963975,176964657,0
2510228,2510231,,,176963975,179429892,0
2510901,2510908,,,176971131,176962105,0
2511904,2511902,,,179798216,180033088,0
2511981,2511979,,,179424658,179443672,0
2511004,2511003,,,176962658,177618491,0
2511903,2511902,,,176962658,179423833,0
2511445,2511439,,,176965011,176962610,0
2511275,2511276,,,176971344,179814192,0
2510231,2510231,,,176966131,179428278,0
2510789,2510790,,,176961938,176962089,0
2510054,2510055,,,176961938,176971078,0
2512137,2512141,,,176969375,176963559,0
2511275,2511276,,,177471964,180055442,0
2511448,2511445,,,179426852,176962821,0
2510148,2510147,,,179788882,176965459,0
2511442,2511439,,,180038564,180031197,0
2510226,2510232,,,176963574,179802948,3
2510901,2510908,,,176962480,176962454,0
2510148,2510147,,,179435286,176965535,0
2511412,2511410,,,179435286,179439330,0
2511274,2511276,,,179790352,179820319,0
2511146,2511141,,,176967155,179441912,0
2511439,2511447,,,179428578,176964546,0
2511448,2511445,,,179183243,179804585,0
2511215,2511216,,,176973064,180029077,0
2511275,2511276,,,176971299,176958848,0
2510147,2510148,,,180064966,180045611,0
2510790,2510789,,,179795971,179820699,0
2511537,2511531,,,176973880,176962337,0
2511438,2511448,,,176959977,179791572,0
2511439,2511447,,,180036964,176960050,0
2511982,2511983,,,178248244,178234067,0
2511412,2511410,,,178248244,178235436,0
2509997,2509988,,,178245067,176963986,0
2511530,2511531,,,176973775,176962337,0
2512375,2512374,,,176959184,176965778,0
2512375,2512374,,,176959184,176965777,0
2511979,2511981,,,176959184,176967750,0
2512154,2512157,,,176964129,176959800,0
2511904,2511906,,,176963026,176962943,0
2510628,2510628,,,176963026,176967663,0
2511447,2511438,,,180048876,180049060,0
2510628,2510629,,,179813105,179817571,0
2512440,2512439,,,180046991,179803091,1
2511959,2511959,,,179788711,180051802,0
2510166,2510163,,,180032794,179793593,0
2510908,2510908,,,176971133,177610711,1
2512148,2512149,,,178229273,177600817,0
2512151,2512148,,,177620110,179417868,3
2511959,2511958,,,180039661,180051749,0
2510230,2510231,,,178254346,177461565,0
2510177,2510173,,,180042071,180051145,0
2512473,2512470,,,179796661,179790764,0
2511536,2511531,,,176973793,178240612,0
2511442,2511439,,,176962885,179791902,0
2511442,2511439,,,176962885,178237217,0
2511246,2511243,,,180041212,176964844,0
2511442,2511439,,,176962767,176960750,0
2510184,2510182,,,177614692,176965408,0
2510064,2510067,,,177626306,180035861,0
2510908,2510899,,,177626306,176958060,0
2510908,2510908,,,177626306,178243459,1
2510304,2510305,,,176968282,176966058,0
2510738,2510737,,,179788694,179793924,0
2511013,2511014,,,177608774,177608117,0
2511216,2511215,,,176965164,176971748,0
2511215,2511216,,,176973093,179431555,0
2511846,2511849,,,180032169,176973221,0
2512154,2512157,,,179802419,180029087,0
2512154,2512157,,,179802419,176959844,0
2512154,2512157,,,179802419,179789243,0
2512141,2512149,,,179788872,176958501,0
2511410,2511411,,,180048150,180030044,0
2511981,2511979,,,179792775,180048293,0
2511146,2511141,,,177619316,176967068,0
2510177,2510174,,,180032307,179798803,0
2511439,2511447,,,180031202,180029406,0
2510064,2510067,,,176971134,176961989,0
2511241,2511246,,,180032246,176965991,0
2510160,2510184,,,179819872,176963986,0
2511214,2511212,,,178878214,176973026,0
2511445,2511448,,,176964980,179183191,0
2510160,2510183,,,178235089,176963571,0
2510232,2510224,,,176964431,176958848,3
2511979,2511979,,,180055482,180033474,0
2511979,2511981,,,180033616,176964503,0
2511444,2511447,,,176968050,176958900,0
2511448,2511439,,,177608590,180031768,0
2511448,2511439,,,177608590,176960804,0
2510899,2510908,,,177601287,176962193,0
2512151,2512148,,,176967576,176957915,3
